X,Y,Z,Rx,Ry,Rz,time(s),time(ms)
609.221,-6.111,152.792,-175.2503,13.4112,6.707,27.38738739,27387.38739
609.574,-6.125,152.56,-175.2378,13.3913,6.7203,27.42742743,27427.42743
609.927,-6.139,152.328,-175.2253,13.3714,6.7335,27.46746747,27467.46747
610.28,-6.153,152.095,-175.2129,13.3514,6.7467,27.50750751,27507.50751
610.633,-6.167,151.863,-175.2004,13.3315,6.76,27.54754755,27547.54755
610.985,-6.181,151.631,-175.1879,13.3116,6.7732,27.58758759,27587.58759
611.338,-6.195,151.398,-175.1755,13.2917,6.7864,27.62762763,27627.62763
611.691,-6.209,151.166,-175.163,13.2717,6.7996,27.66766767,27667.66767
612.044,-6.223,150.934,-175.1506,13.2518,6.8128,27.70770771,27707.70771
612.397,-6.237,150.702,-175.1381,13.2318,6.826,27.74774775,27747.74775
612.75,-6.25,150.469,-175.1257,13.2119,6.8392,27.78778779,27787.78779
613.103,-6.264,150.237,-175.1133,13.192,6.8524,27.82782783,27827.82783
613.456,-6.278,150.005,-175.1009,13.172,6.8655,27.86786787,27867.86787
613.808,-6.292,149.772,-175.0884,13.1521,6.8787,27.90790791,27907.90791
614.161,-6.306,149.54,-175.076,13.1321,6.8919,27.94794795,27947.94795
614.514,-6.32,149.308,-175.0636,13.1121,6.905,27.98798799,27987.98799
614.867,-6.334,149.075,-175.0512,13.0922,6.9182,28.02802803,28028.02803
615.22,-6.348,148.843,-175.0388,13.0722,6.9314,28.06806807,28068.06807
615.573,-6.362,148.611,-175.0265,13.0523,6.9445,28.10810811,28108.10811
615.926,-6.376,148.378,-175.0141,13.0323,6.9576,28.14814815,28148.14815
616.279,-6.39,148.146,-175.0017,13.0123,6.9708,28.18818819,28188.18819
616.631,-6.404,147.914,-174.9893,12.9924,6.9839,28.22822823,28228.22823
616.984,-6.418,147.681,-174.977,12.9724,6.997,28.26826827,28268.26827
617.337,-6.432,147.449,-174.9646,12.9524,7.0101,28.30830831,28308.30831
617.69,-6.446,147.217,-174.9523,12.9324,7.0233,28.34834835,28348.34835
618.043,-6.46,146.984,-174.9399,12.9124,7.0364,28.38838839,28388.38839
618.396,-6.474,146.752,-174.9276,12.8924,7.0495,28.42842843,28428.42843
618.749,-6.488,146.52,-174.9152,12.8725,7.0626,28.46846847,28468.46847
619.101,-6.502,146.287,-174.9029,12.8525,7.0757,28.50850851,28508.50851
619.454,-6.516,146.055,-174.8906,12.8325,7.0887,28.54854855,28548.54855
619.807,-6.53,145.823,-174.8783,12.8125,7.1018,28.58858859,28588.58859
620.16,-6.544,145.59,-174.8659,12.7925,7.1149,28.62862863,28628.62863
620.513,-6.557,145.358,-174.8536,12.7725,7.128,28.66866867,28668.66867
620.866,-6.571,145.126,-174.8413,12.7525,7.141,28.70870871,28708.70871
621.219,-6.585,144.893,-174.829,12.7325,7.1541,28.74874875,28748.74875
621.572,-6.599,144.661,-174.8168,12.7124,7.1671,28.78878879,28788.78879
621.924,-6.613,144.429,-174.8045,12.6924,7.1802,28.82882883,28828.82883
622.277,-6.627,144.196,-174.7922,12.6724,7.1932,28.86886887,28868.86887
622.63,-6.641,143.964,-174.7799,12.6524,7.2063,28.90890891,28908.90891
622.983,-6.655,143.732,-174.7676,12.6324,7.2193,28.94894895,28948.94895
623.336,-6.669,143.499,-174.7554,12.6123,7.2323,28.98898899,28988.98899
623.689,-6.683,143.267,-174.7431,12.5923,7.2453,29.02902903,29029.02903
624.042,-6.697,143.035,-174.7309,12.5723,7.2584,29.06906907,29069.06907
624.395,-6.711,142.803,-174.7186,12.5523,7.2714,29.10910911,29109.10911
624.747,-6.725,142.57,-174.7064,12.5322,7.2844,29.14914915,29149.14915
625.1,-6.739,142.338,-174.6942,12.5122,7.2974,29.18918919,29189.18919
625.453,-6.753,142.106,-174.6819,12.4921,7.3104,29.22922923,29229.22923
625.806,-6.767,141.873,-174.6697,12.4721,7.3233,29.26926927,29269.26927
626.159,-6.781,141.641,-174.6575,12.4521,7.3363,29.30930931,29309.30931
626.512,-6.795,141.409,-174.6453,12.432,7.3493,29.34934935,29349.34935
626.865,-6.809,141.176,-174.6331,12.412,7.3623,29.38938939,29389.38939
627.217,-6.823,140.944,-174.6209,12.3919,7.3752,29.42942943,29429.42943
627.57,-6.837,140.712,-174.6087,12.3718,7.3882,29.46946947,29469.46947
627.923,-6.85,140.479,-174.5965,12.3518,7.4012,29.50950951,29509.50951
628.276,-6.864,140.247,-174.5843,12.3317,7.4141,29.54954955,29549.54955
628.629,-6.878,140.015,-174.5721,12.3117,7.4271,29.58958959,29589.58959
628.982,-6.892,139.782,-174.56,12.2916,7.44,29.62962963,29629.62963
629.335,-6.906,139.55,-174.5478,12.2715,7.4529,29.66966967,29669.66967
629.688,-6.92,139.318,-174.5356,12.2514,7.4659,29.70970971,29709.70971
630.04,-6.934,139.085,-174.5235,12.2314,7.4788,29.74974975,29749.74975
630.393,-6.948,138.853,-174.5113,12.2113,7.4917,29.78978979,29789.78979
630.746,-6.962,138.621,-174.4992,12.1912,7.5046,29.82982983,29829.82983
631.099,-6.976,138.388,-174.487,12.1711,7.5175,29.86986987,29869.86987
631.452,-6.99,138.156,-174.4749,12.151,7.5304,29.90990991,29909.90991
631.805,-7.004,137.924,-174.4628,12.1309,7.5433,29.94994995,29949.94995
632.158,-7.018,137.691,-174.4507,12.1109,7.5562,29.98998999,29989.98999
632.511,-7.032,137.459,-174.4385,12.0908,7.5691,30.03003003,30030.03003
632.863,-7.046,137.227,-174.4264,12.0707,7.582,30.07007007,30070.07007
633.216,-7.06,136.994,-174.4143,12.0506,7.5948,30.11011011,30110.11011
633.569,-7.074,136.762,-174.4022,12.0305,7.6077,30.15015015,30150.15015
633.922,-7.088,136.53,-174.3901,12.0104,7.6206,30.19019019,30190.19019
634.275,-7.102,136.297,-174.378,11.9902,7.6334,30.23023023,30230.23023
634.628,-7.116,136.065,-174.366,11.9701,7.6463,30.27027027,30270.27027
634.981,-7.13,135.833,-174.3539,11.95,7.6591,30.31031031,30310.31031
635.333,-7.144,135.6,-174.3418,11.9299,7.672,30.35035035,30350.35035
635.686,-7.157,135.368,-174.3297,11.9098,7.6848,30.39039039,30390.39039
636.039,-7.171,135.136,-174.3177,11.8897,7.6977,30.43043043,30430.43043
636.392,-7.185,134.904,-174.3056,11.8695,7.7105,30.47047047,30470.47047
636.745,-7.199,134.671,-174.2936,11.8494,7.7233,30.51051051,30510.51051
637.098,-7.213,134.439,-174.2815,11.8293,7.7361,30.55055055,30550.55055
637.451,-7.227,134.207,-174.2695,11.8092,7.7489,30.59059059,30590.59059
637.804,-7.241,133.974,-174.2574,11.789,7.7617,30.63063063,30630.63063
638.156,-7.255,133.742,-174.2454,11.7689,7.7746,30.67067067,30670.67067
638.509,-7.269,133.51,-174.2334,11.7487,7.7873,30.71071071,30710.71071
638.862,-7.283,133.277,-174.2214,11.7286,7.8001,30.75075075,30750.75075
639.215,-7.297,133.045,-174.2094,11.7085,7.8129,30.79079079,30790.79079
639.568,-7.311,132.813,-174.1974,11.6883,7.8257,30.83083083,30830.83083
639.921,-7.325,132.58,-174.1854,11.6682,7.8385,30.87087087,30870.87087
640.274,-7.339,132.348,-174.1734,11.648,7.8513,30.91091091,30910.91091
640.627,-7.353,132.116,-174.1614,11.6278,7.864,30.95095095,30950.95095
640.979,-7.367,131.883,-174.1494,11.6077,7.8768,30.99099099,30990.99099
641.332,-7.381,131.651,-174.1374,11.5875,7.8895,31.03103103,31031.03103
641.685,-7.395,131.419,-174.1254,11.5674,7.9023,31.07107107,31071.07107
642.038,-7.409,131.186,-174.1135,11.5472,7.915,31.11111111,31111.11111
642.391,-7.423,130.954,-174.1015,11.527,7.9278,31.15115115,31151.15115
642.744,-7.437,130.722,-174.0895,11.5069,7.9405,31.19119119,31191.19119
643.097,-7.451,130.489,-174.0776,11.4867,7.9532,31.23123123,31231.23123
643.449,-7.464,130.257,-174.0656,11.4665,7.9659,31.27127127,31271.27127
643.802,-7.478,130.025,-174.0537,11.4463,7.9787,31.31131131,31311.31131
644.155,-7.492,129.792,-174.0418,11.4261,7.9914,31.35135135,31351.35135
644.508,-7.506,129.56,-174.0298,11.406,8.0041,31.39139139,31391.39139
644.861,-7.52,129.328,-174.0179,11.3858,8.0168,31.43143143,31431.43143
645.214,-7.534,129.095,-174.006,11.3656,8.0295,31.47147147,31471.47147
645.567,-7.548,128.863,-173.9941,11.3454,8.0422,31.51151151,31511.51151
645.92,-7.562,128.631,-173.9822,11.3252,8.0549,31.55155155,31551.55155
646.272,-7.576,128.398,-173.9703,11.305,8.0675,31.59159159,31591.59159
646.625,-7.59,128.166,-173.9584,11.2848,8.0802,31.63163163,31631.63163
646.978,-7.604,127.934,-173.9465,11.2646,8.0929,31.67167167,31671.67167
647.331,-7.618,127.701,-173.9346,11.2444,8.1056,31.71171171,31711.71171
647.684,-7.632,127.469,-173.9227,11.2242,8.1182,31.75175175,31751.75175
648.037,-7.646,127.237,-173.9108,11.204,8.1309,31.79179179,31791.79179
648.39,-7.66,127.005,-173.899,11.1838,8.1435,31.83183183,31831.83183
648.743,-7.674,126.772,-173.8871,11.1636,8.1562,31.87187187,31871.87187
649.095,-7.688,126.54,-173.8752,11.1433,8.1688,31.91191191,31911.91191
649.448,-7.702,126.308,-173.8634,11.1231,8.1814,31.95195195,31951.95195
649.801,-7.716,126.075,-173.8515,11.1029,8.1941,31.99199199,31991.99199
650.154,-7.73,125.843,-173.8397,11.0827,8.2067,32.03203203,32032.03203
650.507,-7.744,125.611,-173.8278,11.0624,8.2193,32.07207207,32072.07207
650.86,-7.758,125.378,-173.816,11.0422,8.2319,32.11211211,32112.11211
651.213,-7.771,125.146,-173.8042,11.022,8.2445,32.15215215,32152.15215
651.565,-7.785,124.914,-173.7923,11.0017,8.2572,32.19219219,32192.19219
651.918,-7.799,124.681,-173.7805,10.9815,8.2698,32.23223223,32232.23223
652.271,-7.813,124.449,-173.7687,10.9613,8.2823,32.27227227,32272.27227
652.624,-7.827,124.217,-173.7569,10.941,8.2949,32.31231231,32312.31231
652.977,-7.841,123.984,-173.7451,10.9208,8.3075,32.35235235,32352.35235
653.33,-7.855,123.752,-173.7333,10.9005,8.3201,32.39239239,32392.39239
653.683,-7.869,123.52,-173.7215,10.8803,8.3327,32.43243243,32432.43243
654.036,-7.883,123.287,-173.7097,10.86,8.3452,32.47247247,32472.47247
654.388,-7.897,123.055,-173.698,10.8398,8.3578,32.51251251,32512.51251
654.741,-7.911,122.823,-173.6862,10.8195,8.3704,32.55255255,32552.55255
655.094,-7.925,122.59,-173.6744,10.7992,8.3829,32.59259259,32592.59259
655.447,-7.939,122.358,-173.6626,10.779,8.3955,32.63263263,32632.63263
655.8,-7.953,122.126,-173.6509,10.7587,8.408,32.67267267,32672.67267
656.153,-7.967,121.893,-173.6391,10.7384,8.4205,32.71271271,32712.71271
656.506,-7.981,121.661,-173.6274,10.7182,8.4331,32.75275275,32752.75275
656.859,-7.995,121.429,-173.6156,10.6979,8.4456,32.79279279,32792.79279
657.211,-8.009,121.196,-173.6039,10.6776,8.4581,32.83283283,32832.83283
657.564,-8.023,120.964,-173.5922,10.6573,8.4706,32.87287287,32872.87287
657.917,-8.037,120.732,-173.5804,10.6371,8.4832,32.91291291,32912.91291
658.27,-8.051,120.499,-173.5687,10.6168,8.4957,32.95295295,32952.95295
658.623,-8.065,120.267,-173.557,10.5965,8.5082,32.99299299,32992.99299
658.976,-8.078,120.035,-173.5453,10.5762,8.5207,33.03303303,33033.03303
659.329,-8.092,119.802,-173.5336,10.5559,8.5332,33.07307307,33073.07307
659.681,-8.106,119.57,-173.5219,10.5356,8.5456,33.11311311,33113.11311
660.034,-8.12,119.338,-173.5102,10.5153,8.5581,33.15315315,33153.15315
660.387,-8.134,119.106,-173.4985,10.495,8.5706,33.19319319,33193.19319
660.74,-8.148,118.873,-173.4868,10.4747,8.5831,33.23323323,33233.23323
661.093,-8.162,118.641,-173.4751,10.4544,8.5955,33.27327327,33273.27327
661.446,-8.176,118.409,-173.4635,10.4341,8.608,33.31331331,33313.31331
661.799,-8.19,118.176,-173.4518,10.4138,8.6205,33.35335335,33353.35335
662.152,-8.204,117.944,-173.4401,10.3935,8.6329,33.39339339,33393.39339
662.504,-8.218,117.712,-173.4285,10.3732,8.6454,33.43343343,33433.43343
662.857,-8.232,117.479,-173.4168,10.3529,8.6578,33.47347347,33473.47347
663.21,-8.246,117.247,-173.4052,10.3325,8.6702,33.51351351,33513.51351
663.563,-8.26,117.015,-173.3935,10.3122,8.6827,33.55355355,33553.55355
663.916,-8.274,116.782,-173.3819,10.2919,8.6951,33.59359359,33593.59359
664.269,-8.288,116.55,-173.3702,10.2716,8.7075,33.63363363,33633.63363
664.622,-8.302,116.318,-173.3586,10.2512,8.7199,33.67367367,33673.67367
664.975,-8.316,116.085,-173.347,10.2309,8.7324,33.71371371,33713.71371
665.327,-8.33,115.853,-173.3354,10.2106,8.7448,33.75375375,33753.75375
665.68,-8.344,115.621,-173.3238,10.1902,8.7572,33.79379379,33793.79379
666.033,-8.358,115.388,-173.3122,10.1699,8.7696,33.83383383,33833.83383
666.386,-8.372,115.156,-173.3006,10.1496,8.782,33.87387387,33873.87387
666.739,-8.385,114.924,-173.289,10.1292,8.7943,33.91391391,33913.91391
667.092,-8.399,114.691,-173.2774,10.1089,8.8067,33.95395395,33953.95395
667.445,-8.413,114.459,-173.2658,10.0885,8.8191,33.99399399,33993.99399
667.797,-8.427,114.227,-173.2542,10.0682,8.8315,34.03403403,34034.03403
668.15,-8.441,113.994,-173.2426,10.0478,8.8438,34.07407407,34074.07407
668.503,-8.455,113.762,-173.2311,10.0275,8.8562,34.11411411,34114.11411
668.856,-8.469,113.53,-173.2195,10.0071,8.8686,34.15415415,34154.15415
669.209,-8.483,113.297,-173.2079,9.9867,8.8809,34.19419419,34194.19419
669.562,-8.497,113.065,-173.1964,9.9664,8.8933,34.23423423,34234.23423
669.915,-8.511,112.833,-173.1848,9.946,8.9056,34.27427427,34274.27427
670.268,-8.525,112.6,-173.1733,9.9256,8.918,34.31431431,34314.31431
670.62,-8.539,112.368,-173.1617,9.9053,8.9303,34.35435435,34354.35435
670.973,-8.553,112.136,-173.1502,9.8849,8.9426,34.39439439,34394.39439
671.326,-8.567,111.903,-173.1387,9.8645,8.9549,34.43443443,34434.43443
671.679,-8.581,111.671,-173.1272,9.8442,8.9673,34.47447447,34474.47447
672.032,-8.595,111.439,-173.1156,9.8238,8.9796,34.51451451,34514.51451
672.385,-8.609,111.207,-173.1041,9.8034,8.9919,34.55455455,34554.55455
672.738,-8.623,110.974,-173.0926,9.783,9.0042,34.59459459,34594.59459
673.091,-8.637,110.742,-173.0811,9.7626,9.0165,34.63463463,34634.63463
673.443,-8.651,110.51,-173.0696,9.7422,9.0288,34.67467467,34674.67467
673.796,-8.665,110.277,-173.0581,9.7218,9.0411,34.71471471,34714.71471
674.149,-8.678,110.045,-173.0466,9.7014,9.0533,34.75475475,34754.75475
674.502,-8.692,109.813,-173.0352,9.681,9.0656,34.79479479,34794.79479
674.855,-8.706,109.58,-173.0237,9.6606,9.0779,34.83483483,34834.83483
675.208,-8.72,109.348,-173.0122,9.6402,9.0902,34.87487487,34874.87487
675.561,-8.734,109.116,-173.0007,9.6198,9.1024,34.91491491,34914.91491
675.913,-8.748,108.883,-172.9893,9.5994,9.1147,34.95495495,34954.95495
676.266,-8.762,108.651,-172.9778,9.579,9.1269,34.99499499,34994.99499
676.619,-8.776,108.419,-172.9664,9.5586,9.1392,35.03503504,35035.03504
676.972,-8.79,108.186,-172.9549,9.5382,9.1514,35.07507508,35075.07508
677.325,-8.804,107.954,-172.9435,9.5178,9.1637,35.11511512,35115.11512
677.678,-8.818,107.722,-172.932,9.4974,9.1759,35.15515516,35155.15516
678.031,-8.832,107.489,-172.9206,9.4769,9.1881,35.1951952,35195.1952
678.384,-8.846,107.257,-172.9092,9.4565,9.2004,35.23523524,35235.23524
678.736,-8.86,107.025,-172.8978,9.4361,9.2126,35.27527528,35275.27528
679.089,-8.874,106.792,-172.8863,9.4157,9.2248,35.31531532,35315.31532
679.442,-8.888,106.56,-172.8749,9.3952,9.237,35.35535536,35355.35536
679.795,-8.902,106.328,-172.8635,9.3748,9.2492,35.3953954,35395.3954
680.148,-8.916,106.095,-172.8521,9.3544,9.2614,35.43543544,35435.43544
680.501,-8.93,105.863,-172.8407,9.3339,9.2736,35.47547548,35475.47548
680.854,-8.944,105.631,-172.8293,9.3135,9.2858,35.51551552,35515.51552
681.206,-8.958,105.398,-172.818,9.293,9.298,35.55555556,35555.55556
681.559,-8.972,105.166,-172.8066,9.2726,9.3102,35.5955956,35595.5956
681.912,-8.985,104.934,-172.7952,9.2521,9.3224,35.63563564,35635.63564
682.265,-8.999,104.701,-172.7838,9.2317,9.3345,35.67567568,35675.67568
682.618,-9.013,104.469,-172.7725,9.2112,9.3467,35.71571572,35715.71572
682.971,-9.027,104.237,-172.7611,9.1908,9.3589,35.75575576,35755.75576
683.324,-9.041,104.004,-172.7497,9.1703,9.371,35.7957958,35795.7958
683.677,-9.055,103.772,-172.7384,9.1499,9.3832,35.83583584,35835.83584
684.029,-9.069,103.54,-172.7271,9.1294,9.3953,35.87587588,35875.87588
684.382,-9.083,103.308,-172.7157,9.1089,9.4075,35.91591592,35915.91592
684.735,-9.097,103.075,-172.7044,9.0885,9.4196,35.95595596,35955.95596
685.088,-9.111,102.843,-172.693,9.068,9.4317,35.995996,35995.996
685.441,-9.125,102.611,-172.6817,9.0475,9.4439,36.03603604,36036.03604
685.794,-9.139,102.378,-172.6704,9.0271,9.456,36.07607608,36076.07608
686.147,-9.153,102.146,-172.6591,9.0066,9.4681,36.11611612,36116.11612
686.5,-9.167,101.914,-172.6478,8.9861,9.4802,36.15615616,36156.15616
686.852,-9.181,101.681,-172.6365,8.9656,9.4923,36.1961962,36196.1962
687.205,-9.195,101.449,-172.6252,8.9451,9.5044,36.23623624,36236.23624
687.558,-9.209,101.217,-172.6139,8.9246,9.5165,36.27627628,36276.27628
687.911,-9.223,100.984,-172.6026,8.9042,9.5286,36.31631632,36316.31632
688.264,-9.237,100.752,-172.5913,8.8837,9.5407,36.35635636,36356.35636
688.617,-9.251,100.52,-172.58,8.8632,9.5528,36.3963964,36396.3964
688.97,-9.265,100.287,-172.5687,8.8427,9.5649,36.43643644,36436.43644
689.322,-9.279,100.055,-172.5575,8.8222,9.577,36.47647648,36476.47648
689.675,-9.292,99.823,-172.5462,8.8017,9.589,36.51651652,36516.51652
690.028,-9.306,99.59,-172.535,8.7812,9.6011,36.55655656,36556.55656
690.381,-9.32,99.358,-172.5237,8.7607,9.6132,36.5965966,36596.5966
690.734,-9.334,99.126,-172.5124,8.7402,9.6252,36.63663664,36636.63664
691.087,-9.348,98.893,-172.5012,8.7197,9.6373,36.67667668,36676.67668
691.44,-9.362,98.661,-172.49,8.6991,9.6493,36.71671672,36716.71672
691.793,-9.376,98.429,-172.4787,8.6786,9.6614,36.75675676,36756.75676
692.145,-9.39,98.196,-172.4675,8.6581,9.6734,36.7967968,36796.7968
692.498,-9.404,97.964,-172.4563,8.6376,9.6854,36.83683684,36836.83684
692.851,-9.418,97.732,-172.4451,8.6171,9.6975,36.87687688,36876.87688
693.204,-9.432,97.499,-172.4338,8.5966,9.7095,36.91691692,36916.91692
693.557,-9.446,97.267,-172.4226,8.576,9.7215,36.95695696,36956.95696
693.91,-9.46,97.035,-172.4114,8.5555,9.7335,36.996997,36996.997
694.263,-9.474,96.802,-172.4002,8.535,9.7455,37.03703704,37037.03704
694.616,-9.488,96.57,-172.389,8.5144,9.7576,37.07707708,37077.07708
694.968,-9.502,96.338,-172.3778,8.4939,9.7696,37.11711712,37117.11712
695.321,-9.516,96.105,-172.3667,8.4734,9.7815,37.15715716,37157.15716
695.674,-9.53,95.873,-172.3555,8.4528,9.7935,37.1971972,37197.1972
696.027,-9.544,95.641,-172.3443,8.4323,9.8055,37.23723724,37237.23724
696.38,-9.558,95.409,-172.3331,8.4117,9.8175,37.27727728,37277.27728
696.733,-9.572,95.176,-172.322,8.3912,9.8295,37.31731732,37317.31732
697.086,-9.586,94.944,-172.3108,8.3706,9.8415,37.35735736,37357.35736
697.438,-9.599,94.712,-172.2996,8.3501,9.8534,37.3973974,37397.3974
697.791,-9.613,94.479,-172.2885,8.3295,9.8654,37.43743744,37437.43744
698.144,-9.627,94.247,-172.2773,8.309,9.8773,37.47747748,37477.47748
698.497,-9.641,94.015,-172.2662,8.2884,9.8893,37.51751752,37517.51752
698.85,-9.655,93.782,-172.2551,8.2679,9.9013,37.55755756,37557.55756
699.203,-9.669,93.55,-172.2439,8.2473,9.9132,37.5975976,37597.5976
699.556,-9.683,93.318,-172.2328,8.2267,9.9251,37.63763764,37637.63764
699.909,-9.697,93.085,-172.2217,8.2062,9.9371,37.67767768,37677.67768
700.261,-9.711,92.853,-172.2106,8.1856,9.949,37.71771772,37717.71772
700.614,-9.725,92.621,-172.1995,8.165,9.9609,37.75775776,37757.75776
700.967,-9.739,92.388,-172.1884,8.1445,9.9729,37.7977978,37797.7978
701.32,-9.753,92.156,-172.1773,8.1239,9.9848,37.83783784,37837.83784
701.673,-9.767,91.924,-172.1662,8.1033,9.9967,37.87787788,37877.87788
702.026,-9.781,91.691,-172.1551,8.0827,10.0086,37.91791792,37917.91792
702.379,-9.795,91.459,-172.144,8.0621,10.0205,37.95795796,37957.95796
702.732,-9.809,91.227,-172.1329,8.0415,10.0324,37.997998,37997.998
703.084,-9.823,90.994,-172.1218,8.021,10.0443,38.03803804,38038.03804
703.437,-9.837,90.762,-172.1107,8.0004,10.0562,38.07807808,38078.07808
703.79,-9.851,90.53,-172.0997,7.9798,10.0681,38.11811812,38118.11812
704.143,-9.865,90.297,-172.0886,7.9592,10.0799,38.15815816,38158.15816
704.496,-9.879,90.065,-172.0776,7.9386,10.0918,38.1981982,38198.1982
704.849,-9.893,89.833,-172.0665,7.918,10.1037,38.23823824,38238.23824
705.202,-9.906,89.6,-172.0555,7.8974,10.1156,38.27827828,38278.27828
705.554,-9.92,89.368,-172.0444,7.8768,10.1274,38.31831832,38318.31832
705.907,-9.934,89.136,-172.0334,7.8562,10.1393,38.35835836,38358.35836
706.26,-9.948,88.903,-172.0223,7.8356,10.1511,38.3983984,38398.3984
706.613,-9.962,88.671,-172.0113,7.815,10.163,38.43843844,38438.43844
706.966,-9.976,88.439,-172.0003,7.7943,10.1748,38.47847848,38478.47848
707.319,-9.99,88.206,-171.9893,7.7737,10.1867,38.51851852,38518.51852
707.672,-10.004,87.974,-171.9783,7.7531,10.1985,38.55855856,38558.55856
708.025,-10.018,87.742,-171.9672,7.7325,10.2103,38.5985986,38598.5986
708.377,-10.032,87.51,-171.9562,7.7119,10.2221,38.63863864,38638.63864
708.73,-10.046,87.277,-171.9452,7.6912,10.234,38.67867868,38678.67868
709.083,-10.06,87.045,-171.9342,7.6706,10.2458,38.71871872,38718.71872
709.436,-10.074,86.813,-171.9233,7.65,10.2576,38.75875876,38758.75876
709.789,-10.088,86.58,-171.9123,7.6294,10.2694,38.7987988,38798.7988
710.142,-10.102,86.348,-171.9013,7.6087,10.2812,38.83883884,38838.83884
710.495,-10.116,86.116,-171.8903,7.5881,10.293,38.87887888,38878.87888
710.848,-10.13,85.883,-171.8793,7.5675,10.3048,38.91891892,38918.91892
711.2,-10.144,85.651,-171.8684,7.5468,10.3166,38.95895896,38958.95896
711.553,-10.158,85.419,-171.8574,7.5262,10.3284,38.998999,38998.999
711.906,-10.172,85.186,-171.8465,7.5055,10.3401,39.03903904,39039.03904
712.259,-10.186,84.954,-171.8355,7.4849,10.3519,39.07907908,39079.07908
712.612,-10.2,84.722,-171.8246,7.4642,10.3637,39.11911912,39119.11912
712.965,-10.213,84.489,-171.8136,7.4436,10.3754,39.15915916,39159.15916
713.318,-10.227,84.257,-171.8027,7.4229,10.3872,39.1991992,39199.1992
713.67,-10.241,84.025,-171.7918,7.4023,10.399,39.23923924,39239.23924
714.023,-10.255,83.792,-171.7808,7.3816,10.4107,39.27927928,39279.27928
714.376,-10.269,83.56,-171.7699,7.361,10.4225,39.31931932,39319.31932
714.729,-10.283,83.328,-171.759,7.3403,10.4342,39.35935936,39359.35936
715.082,-10.297,83.095,-171.7481,7.3196,10.4459,39.3993994,39399.3994
715.435,-10.311,82.863,-171.7372,7.299,10.4577,39.43943944,39439.43944
715.788,-10.325,82.631,-171.7263,7.2783,10.4694,39.47947948,39479.47948
716.141,-10.339,82.398,-171.7154,7.2576,10.4811,39.51951952,39519.51952
716.493,-10.353,82.166,-171.7045,7.2369,10.4929,39.55955956,39559.55956
716.846,-10.367,81.934,-171.6936,7.2163,10.5046,39.5995996,39599.5996
717.199,-10.381,81.701,-171.6827,7.1956,10.5163,39.63963964,39639.63964
717.552,-10.395,81.469,-171.6718,7.1749,10.528,39.67967968,39679.67968
717.905,-10.409,81.237,-171.6609,7.1542,10.5397,39.71971972,39719.71972
718.258,-10.423,81.004,-171.6501,7.1335,10.5514,39.75975976,39759.75976
718.611,-10.437,80.772,-171.6392,7.1129,10.5631,39.7997998,39799.7998
718.964,-10.451,80.54,-171.6283,7.0922,10.5748,39.83983984,39839.83984
719.316,-10.465,80.307,-171.6175,7.0715,10.5865,39.87987988,39879.87988
719.669,-10.479,80.075,-171.6066,7.0508,10.5981,39.91991992,39919.91992
720.022,-10.493,79.843,-171.5958,7.0301,10.6098,39.95995996,39959.95996
720.375,-10.507,79.61,-171.5849,7.0094,10.6215,40,40000
720.728,-10.52,79.378,-171.5741,6.9887,10.6332,40.04004004,40040.04004
721.081,-10.534,79.146,-171.5633,6.968,10.6448,40.08008008,40080.08008
721.434,-10.548,78.914,-171.5524,6.9473,10.6565,40.12012012,40120.12012
721.786,-10.562,78.681,-171.5416,6.9266,10.6681,40.16016016,40160.16016
722.139,-10.576,78.449,-171.5308,6.9059,10.6798,40.2002002,40200.2002
722.492,-10.59,78.217,-171.52,6.8852,10.6914,40.24024024,40240.24024
722.845,-10.604,77.984,-171.5092,6.8645,10.7031,40.28028028,40280.28028
723.198,-10.618,77.752,-171.4984,6.8437,10.7147,40.32032032,40320.32032
723.551,-10.632,77.52,-171.4876,6.823,10.7263,40.36036036,40360.36036
723.904,-10.646,77.287,-171.4768,6.8023,10.738,40.4004004,40400.4004
724.257,-10.66,77.055,-171.466,6.7816,10.7496,40.44044044,40440.44044
724.609,-10.674,76.823,-171.4552,6.7609,10.7612,40.48048048,40480.48048
724.962,-10.688,76.59,-171.4444,6.7401,10.7728,40.52052052,40520.52052
725.315,-10.702,76.358,-171.4336,6.7194,10.7844,40.56056056,40560.56056
725.668,-10.716,76.126,-171.4229,6.6987,10.796,40.6006006,40600.6006
726.021,-10.73,75.893,-171.4121,6.6779,10.8076,40.64064064,40640.64064
726.374,-10.744,75.661,-171.4013,6.6572,10.8192,40.68068068,40680.68068
726.727,-10.758,75.429,-171.3906,6.6365,10.8308,40.72072072,40720.72072
727.08,-10.772,75.196,-171.3798,6.6157,10.8424,40.76076076,40760.76076
727.432,-10.786,74.964,-171.3691,6.595,10.854,40.8008008,40800.8008
727.785,-10.8,74.732,-171.3583,6.5742,10.8656,40.84084084,40840.84084
728.138,-10.813,74.499,-171.3476,6.5535,10.8771,40.88088088,40880.88088
728.491,-10.827,74.267,-171.3369,6.5328,10.8887,40.92092092,40920.92092
728.844,-10.841,74.035,-171.3261,6.512,10.9003,40.96096096,40960.96096
729.197,-10.855,73.802,-171.3154,6.4913,10.9118,41.001001,41001.001
729.55,-10.869,73.57,-171.3047,6.4705,10.9234,41.04104104,41041.04104
729.902,-10.883,73.338,-171.294,6.4497,10.9349,41.08108108,41081.08108
