X,Y,Z,Rx,Ry,Rz,time(s),time(ms)
954.606,-19.769,-74.604,-165.3032,-7.141,17.5241,75.89327327,75893.27327
954.639,-19.77,-74.625,-165.3024,-7.143,17.525,75.95327327,75953.27327
954.671,-19.772,-74.647,-165.3016,-7.145,17.5258,76.01327327,76013.27327
954.703,-19.773,-74.667,-165.3009,-7.1469,17.5267,76.07327327,76073.27327
954.733,-19.774,-74.687,-165.3002,-7.1488,17.5275,76.13327327,76133.27327
954.762,-19.775,-74.706,-165.2995,-7.1506,17.5282,76.19327327,76193.27327
954.791,-19.776,-74.725,-165.2989,-7.1524,17.529,76.25327327,76253.27327
954.818,-19.778,-74.743,-165.2982,-7.1541,17.5297,76.31327327,76313.27327
954.845,-19.779,-74.761,-165.2976,-7.1558,17.5304,76.37327327,76373.27327
954.871,-19.78,-74.778,-165.297,-7.1574,17.5311,76.43327327,76433.27327
954.896,-19.781,-74.795,-165.2964,-7.1589,17.5318,76.49327327,76493.27327
954.921,-19.782,-74.811,-165.2958,-7.1604,17.5324,76.55327327,76553.27327
954.944,-19.783,-74.826,-165.2953,-7.1619,17.533,76.61327327,76613.27327
954.967,-19.783,-74.841,-165.2947,-7.1633,17.5336,76.67327327,76673.27327
954.989,-19.784,-74.856,-165.2942,-7.1647,17.5342,76.73327327,76733.27327
955.01,-19.785,-74.87,-165.2937,-7.166,17.5348,76.79327327,76793.27327
955.031,-19.786,-74.883,-165.2932,-7.1672,17.5353,76.85327327,76853.27327
955.05,-19.787,-74.896,-165.2928,-7.1685,17.5358,76.91327327,76913.27327
955.069,-19.787,-74.908,-165.2923,-7.1696,17.5363,76.97327327,76973.27327
955.088,-19.788,-74.921,-165.2919,-7.1708,17.5368,77.03327327,77033.27327
955.105,-19.789,-74.932,-165.2915,-7.1718,17.5373,77.09327327,77093.27327
955.122,-19.79,-74.943,-165.2911,-7.1729,17.5377,77.15327327,77153.27327
955.138,-19.79,-74.954,-165.2907,-7.1739,17.5382,77.21327327,77213.27327
955.154,-19.791,-74.964,-165.2904,-7.1749,17.5386,77.27327327,77273.27327
955.169,-19.791,-74.974,-165.29,-7.1758,17.539,77.33327327,77333.27327
955.183,-19.792,-74.983,-165.2897,-7.1767,17.5393,77.39327327,77393.27327
955.196,-19.793,-74.992,-165.2894,-7.1775,17.5397,77.45327327,77453.27327
955.209,-19.793,-75.001,-165.2891,-7.1783,17.54,77.51327327,77513.27327
955.222,-19.794,-75.009,-165.2888,-7.1791,17.5404,77.57327327,77573.27327
955.234,-19.794,-75.017,-165.2885,-7.1798,17.5407,77.63327327,77633.27327
955.245,-19.794,-75.024,-165.2882,-7.1805,17.541,77.69327327,77693.27327
955.256,-19.795,-75.031,-165.288,-7.1812,17.5413,77.75327327,77753.27327
955.266,-19.795,-75.038,-165.2877,-7.1818,17.5415,77.81327327,77813.27327
955.275,-19.796,-75.044,-165.2875,-7.1824,17.5418,77.87327327,77873.27327
955.285,-19.796,-75.05,-165.2873,-7.183,17.542,77.93327327,77933.27327
955.293,-19.796,-75.056,-165.2871,-7.1835,17.5423,77.99327327,77993.27327
955.301,-19.797,-75.061,-165.2869,-7.184,17.5425,78.05327327,78053.27327
955.309,-19.797,-75.066,-165.2867,-7.1845,17.5427,78.11327327,78113.27327
955.316,-19.797,-75.071,-165.2866,-7.1849,17.5429,78.17327327,78173.27327
955.323,-19.797,-75.075,-165.2864,-7.1853,17.543,78.23327327,78233.27327
955.329,-19.798,-75.079,-165.2863,-7.1857,17.5432,78.29327327,78293.27327
955.335,-19.798,-75.083,-165.2861,-7.1861,17.5434,78.35327327,78353.27327
955.34,-19.798,-75.087,-165.286,-7.1864,17.5435,78.41327327,78413.27327
955.345,-19.798,-75.09,-165.2859,-7.1867,17.5436,78.47327327,78473.27327
955.35,-19.799,-75.093,-165.2858,-7.187,17.5438,78.53327327,78533.27327
955.354,-19.799,-75.096,-165.2857,-7.1873,17.5439,78.59327327,78593.27327
955.358,-19.799,-75.099,-165.2856,-7.1875,17.544,78.65327327,78653.27327
955.362,-19.799,-75.101,-165.2855,-7.1877,17.5441,78.71327327,78713.27327
955.365,-19.799,-75.103,-165.2854,-7.1879,17.5442,78.77327327,78773.27327
955.368,-19.799,-75.105,-165.2854,-7.1881,17.5442,78.83327327,78833.27327
955.371,-19.799,-75.107,-165.2853,-7.1883,17.5443,78.89327327,78893.27327
955.373,-19.799,-75.108,-165.2852,-7.1884,17.5444,78.95327327,78953.27327
955.375,-19.8,-75.11,-165.2852,-7.1886,17.5444,79.01327327,79013.27327
955.377,-19.8,-75.111,-165.2851,-7.1887,17.5445,79.07327327,79073.27327
955.379,-19.8,-75.112,-165.2851,-7.1888,17.5445,79.13327327,79133.27327
955.38,-19.8,-75.113,-165.2851,-7.1889,17.5446,79.19327327,79193.27327
955.381,-19.8,-75.114,-165.285,-7.1889,17.5446,79.25327327,79253.27327
955.382,-19.8,-75.115,-165.285,-7.189,17.5446,79.31327327,79313.27327
955.383,-19.8,-75.115,-165.285,-7.1891,17.5446,79.37327327,79373.27327
955.384,-19.8,-75.116,-165.285,-7.1891,17.5447,79.43327327,79433.27327
955.385,-19.8,-75.116,-165.285,-7.1891,17.5447,79.49327327,79493.27327
955.385,-19.8,-75.116,-165.285,-7.1892,17.5447,79.55327327,79553.27327
955.385,-19.8,-75.117,-165.2849,-7.1892,17.5447,79.61327327,79613.27327
955.386,-19.8,-75.117,-165.2849,-7.1892,17.5447,79.67327327,79673.27327
955.386,-19.8,-75.117,-165.2849,-7.1892,17.5447,79.73327327,79733.27327
955.386,-19.8,-75.117,-165.2849,-7.1892,17.5447,79.79327327,79793.27327
955.386,-19.8,-75.117,-165.2849,-7.1892,17.5447,79.85327327,79853.27327
955.386,-19.8,-75.117,-165.2849,-7.1892,17.5447,79.97327327,79973.27327
