X,Y,Z,Rx,Ry,Rz,time(s),time(ms)
528.156,-2.905,206.164,-178.2787,17.9076,3.5103,17.21075672,17210.75672
528.47,-2.918,205.957,-178.2663,17.8904,3.5233,17.26078799,17260.78799
528.786,-2.93,205.75,-178.2539,17.8733,3.5364,17.31081926,17310.81926
529.103,-2.943,205.541,-178.2414,17.856,3.5495,17.36085053,17360.85053
529.421,-2.955,205.332,-178.2289,17.8387,3.5626,17.4108818,17410.8818
529.74,-2.968,205.122,-178.2163,17.8213,3.5758,17.46091307,17460.91307
530.06,-2.98,204.911,-178.2037,17.8039,3.5891,17.51094434,17510.94434
530.381,-2.993,204.7,-178.1911,17.7864,3.6023,17.56097561,17560.97561
530.703,-3.006,204.487,-178.1784,17.7688,3.6157,17.61100688,17611.00688
531.027,-3.019,204.274,-178.1657,17.7512,3.629,17.66103815,17661.03815
531.351,-3.032,204.061,-178.153,17.7335,3.6424,17.71106942,17711.06942
531.677,-3.044,203.846,-178.1402,17.7157,3.6559,17.76110069,17761.10069
532.004,-3.057,203.631,-178.1274,17.6979,3.6693,17.81113196,17811.13196
532.332,-3.07,203.415,-178.1145,17.68,3.6829,17.86116323,17861.16323
532.661,-3.083,203.199,-178.1016,17.6621,3.6964,17.9111945,17911.1945
532.991,-3.096,202.981,-178.0887,17.6441,3.71,17.96122577,17961.22577
533.322,-3.109,202.763,-178.0757,17.626,3.7237,18.01125704,18011.25704
533.654,-3.123,202.544,-178.0627,17.6079,3.7373,18.06128831,18061.28831
533.988,-3.136,202.325,-178.0497,17.5897,3.7511,18.11131957,18111.31957
534.322,-3.149,202.105,-178.0366,17.5714,3.7648,18.16135084,18161.35084
534.658,-3.162,201.884,-178.0235,17.5531,3.7786,18.21138211,18211.38211
534.994,-3.176,201.662,-178.0103,17.5347,3.7924,18.26141338,18261.41338
535.332,-3.189,201.44,-177.9972,17.5163,3.8063,18.31144465,18311.44465
535.671,-3.202,201.217,-177.9839,17.4978,3.8202,18.36147592,18361.47592
536.01,-3.216,200.993,-177.9707,17.4792,3.8342,18.41150719,18411.50719
536.351,-3.229,200.769,-177.9574,17.4606,3.8482,18.46153846,18461.53846
536.693,-3.243,200.544,-177.9441,17.4419,3.8622,18.51156973,18511.56973
537.036,-3.256,200.318,-177.9307,17.4231,3.8762,18.561601,18561.601
537.38,-3.27,200.091,-177.9173,17.4043,3.8903,18.61163227,18611.63227
537.725,-3.284,199.864,-177.9039,17.3855,3.9045,18.66166354,18661.66354
538.071,-3.297,199.636,-177.8904,17.3665,3.9186,18.71169481,18711.69481
538.418,-3.311,199.408,-177.8769,17.3475,3.9328,18.76172608,18761.72608
538.767,-3.325,199.179,-177.8634,17.3285,3.9471,18.81175735,18811.75735
539.116,-3.339,198.949,-177.8498,17.3094,3.9614,18.86178862,18861.78862
539.466,-3.352,198.718,-177.8362,17.2902,3.9757,18.91181989,18911.81989
539.817,-3.366,198.487,-177.8226,17.271,3.99,18.96185116,18961.85116
540.17,-3.38,198.255,-177.8089,17.2517,4.0044,19.01188243,19011.88243
540.523,-3.394,198.022,-177.7952,17.2324,4.0188,19.0619137,19061.9137
540.877,-3.408,197.789,-177.7815,17.213,4.0333,19.11194497,19111.94497
541.232,-3.422,197.555,-177.7677,17.1935,4.0478,19.16197624,19161.97624
541.589,-3.436,197.321,-177.7539,17.174,4.0623,19.2120075,19212.0075
541.946,-3.451,197.085,-177.7401,17.1544,4.0768,19.26203877,19262.03877
542.304,-3.465,196.849,-177.7262,17.1348,4.0914,19.31207004,19312.07004
542.664,-3.479,196.613,-177.7123,17.1151,4.1061,19.36210131,19362.10131
543.024,-3.493,196.376,-177.6984,17.0953,4.1207,19.41213258,19412.13258
543.385,-3.507,196.138,-177.6844,17.0755,4.1354,19.46216385,19462.16385
543.747,-3.522,195.899,-177.6704,17.0556,4.1501,19.51219512,19512.19512
544.111,-3.536,195.66,-177.6564,17.0357,4.1649,19.56222639,19562.22639
544.475,-3.551,195.42,-177.6424,17.0157,4.1797,19.61225766,19612.25766
544.84,-3.565,195.18,-177.6283,16.9957,4.1945,19.66228893,19662.28893
545.206,-3.579,194.939,-177.6142,16.9756,4.2094,19.7123202,19712.3202
545.573,-3.594,194.697,-177.6,16.9555,4.2243,19.76235147,19762.35147
545.941,-3.609,194.455,-177.5859,16.9352,4.2392,19.81238274,19812.38274
546.31,-3.623,194.212,-177.5717,16.915,4.2541,19.86241401,19862.41401
546.68,-3.638,193.968,-177.5575,16.8947,4.2691,19.91244528,19912.44528
547.051,-3.652,193.724,-177.5432,16.8743,4.2841,19.96247655,19962.47655
547.423,-3.667,193.479,-177.5289,16.8539,4.2992,20.01250782,20012.50782
547.796,-3.682,193.234,-177.5146,16.8334,4.3142,20.06253909,20062.53909
548.169,-3.697,192.988,-177.5003,16.8129,4.3294,20.11257036,20112.57036
548.544,-3.711,192.741,-177.4859,16.7923,4.3445,20.16260163,20162.60163
548.919,-3.726,192.494,-177.4715,16.7716,4.3597,20.2126329,20212.6329
549.296,-3.741,192.246,-177.4571,16.7509,4.3749,20.26266417,20262.66417
549.673,-3.756,191.998,-177.4426,16.7302,4.3901,20.31269543,20312.69543
550.051,-3.771,191.749,-177.4281,16.7094,4.4053,20.3627267,20362.7267
550.43,-3.786,191.499,-177.4136,16.6885,4.4206,20.41275797,20412.75797
550.81,-3.801,191.249,-177.3991,16.6676,4.4359,20.46278924,20462.78924
551.191,-3.816,190.998,-177.3845,16.6467,4.4513,20.51282051,20512.82051
551.573,-3.831,190.747,-177.3699,16.6256,4.4666,20.56285178,20562.85178
551.955,-3.846,190.495,-177.3553,16.6046,4.482,20.61288305,20612.88305
552.339,-3.862,190.243,-177.3407,16.5835,4.4975,20.66291432,20662.91432
552.723,-3.877,189.99,-177.326,16.5623,4.5129,20.71294559,20712.94559
553.109,-3.892,189.736,-177.3113,16.5411,4.5284,20.76297686,20762.97686
553.495,-3.907,189.482,-177.2966,16.5198,4.5439,20.81300813,20813.00813
553.882,-3.923,189.227,-177.2819,16.4985,4.5594,20.8630394,20863.0394
554.269,-3.938,188.972,-177.2671,16.4771,4.575,20.91307067,20913.07067
554.658,-3.953,188.716,-177.2523,16.4557,4.5906,20.96310194,20963.10194
555.047,-3.969,188.46,-177.2375,16.4342,4.6062,21.01313321,21013.13321
555.438,-3.984,188.203,-177.2227,16.4127,4.6218,21.06316448,21063.16448
555.829,-4,187.945,-177.2078,16.3911,4.6375,21.11319575,21113.19575
556.221,-4.015,187.687,-177.193,16.3695,4.6532,21.16322702,21163.22702
556.614,-4.031,187.428,-177.178,16.3478,4.6689,21.21325829,21213.25829
557.007,-4.046,187.169,-177.1631,16.3261,4.6846,21.26328956,21263.28956
557.401,-4.062,186.91,-177.1482,16.3043,4.7004,21.31332083,21313.32083
557.797,-4.077,186.65,-177.1332,16.2825,4.7162,21.3633521,21363.3521
558.192,-4.093,186.389,-177.1182,16.2607,4.732,21.41338336,21413.38336
558.589,-4.109,186.128,-177.1032,16.2388,4.7478,21.46341463,21463.41463
558.987,-4.124,185.866,-177.0881,16.2168,4.7637,21.5134459,21513.4459
559.385,-4.14,185.604,-177.0731,16.1948,4.7796,21.56347717,21563.47717
559.784,-4.156,185.341,-177.058,16.1728,4.7955,21.61350844,21613.50844
560.184,-4.172,185.078,-177.0429,16.1507,4.8114,21.66353971,21663.53971
560.584,-4.188,184.814,-177.0278,16.1285,4.8273,21.71357098,21713.57098
560.986,-4.203,184.55,-177.0126,16.1063,4.8433,21.76360225,21763.60225
561.388,-4.219,184.285,-176.9975,16.0841,4.8593,21.81363352,21813.63352
561.791,-4.235,184.02,-176.9823,16.0618,4.8753,21.86366479,21863.66479
562.194,-4.251,183.754,-176.9671,16.0395,4.8913,21.91369606,21913.69606
562.598,-4.267,183.488,-176.9519,16.0171,4.9074,21.96372733,21963.72733
563.003,-4.283,183.222,-176.9366,15.9947,4.9235,22.0137586,22013.7586
563.409,-4.299,182.954,-176.9214,15.9723,4.9396,22.06378987,22063.78987
563.815,-4.315,182.687,-176.9061,15.9498,4.9557,22.11382114,22113.82114
564.223,-4.331,182.419,-176.8908,15.9272,4.9718,22.16385241,22163.85241
564.63,-4.348,182.15,-176.8755,15.9047,4.988,22.21388368,22213.88368
565.039,-4.364,181.881,-176.8602,15.882,5.0041,22.26391495,22263.91495
565.448,-4.38,181.612,-176.8448,15.8594,5.0203,22.31394622,22313.94622
565.858,-4.396,181.342,-176.8295,15.8367,5.0366,22.36397749,22363.97749
566.268,-4.412,181.072,-176.8141,15.8139,5.0528,22.41400876,22414.00876
566.68,-4.429,180.801,-176.7987,15.7911,5.069,22.46404003,22464.04003
567.091,-4.445,180.53,-176.7833,15.7683,5.0853,22.51407129,22514.07129
567.504,-4.461,180.258,-176.7678,15.7454,5.1016,22.56410256,22564.10256
567.917,-4.478,179.986,-176.7524,15.7225,5.1179,22.61413383,22614.13383
568.331,-4.494,179.714,-176.7369,15.6996,5.1342,22.6641651,22664.1651
568.745,-4.51,179.441,-176.7215,15.6766,5.1505,22.71419637,22714.19637
569.16,-4.527,179.168,-176.706,15.6535,5.1669,22.76422764,22764.22764
569.576,-4.543,178.894,-176.6905,15.6305,5.1833,22.81425891,22814.25891
569.992,-4.56,178.62,-176.675,15.6074,5.1996,22.86429018,22864.29018
570.409,-4.576,178.346,-176.6594,15.5842,5.216,22.91432145,22914.32145
570.827,-4.593,178.071,-176.6439,15.561,5.2325,22.96435272,22964.35272
571.245,-4.609,177.796,-176.6283,15.5378,5.2489,23.01438399,23014.38399
571.663,-4.626,177.52,-176.6127,15.5145,5.2653,23.06441526,23064.41526
572.083,-4.642,177.244,-176.5972,15.4913,5.2818,23.11444653,23114.44653
572.502,-4.659,176.967,-176.5816,15.4679,5.2983,23.1644778,23164.4778
572.923,-4.676,176.691,-176.566,15.4446,5.3147,23.21450907,23214.50907
573.344,-4.692,176.414,-176.5503,15.4212,5.3312,23.26454034,23264.54034
573.765,-4.709,176.136,-176.5347,15.3977,5.3478,23.31457161,23314.57161
574.187,-4.726,175.858,-176.5191,15.3743,5.3643,23.36460288,23364.60288
574.61,-4.742,175.58,-176.5034,15.3507,5.3808,23.41463415,23414.63415
575.033,-4.759,175.301,-176.4877,15.3272,5.3974,23.46466542,23464.66542
575.457,-4.776,175.022,-176.472,15.3036,5.4139,23.51469669,23514.69669
575.881,-4.792,174.743,-176.4564,15.28,5.4305,23.56472795,23564.72795
576.305,-4.809,174.464,-176.4407,15.2564,5.4471,23.61475922,23614.75922
576.731,-4.826,174.184,-176.425,15.2327,5.4637,23.66479049,23664.79049
577.156,-4.843,173.903,-176.4092,15.209,5.4803,23.71482176,23714.82176
577.582,-4.86,173.623,-176.3935,15.1853,5.4969,23.76485303,23764.85303
578.009,-4.877,173.342,-176.3778,15.1615,5.5135,23.8148843,23814.8843
578.436,-4.894,173.061,-176.362,15.1377,5.5302,23.86491557,23864.91557
578.864,-4.91,172.779,-176.3463,15.1139,5.5468,23.91494684,23914.94684
579.292,-4.927,172.497,-176.3305,15.09,5.5635,23.96497811,23964.97811
579.72,-4.944,172.215,-176.3147,15.0662,5.5801,24.01500938,24015.00938
580.149,-4.961,171.933,-176.299,15.0422,5.5968,24.06504065,24065.04065
580.579,-4.978,171.65,-176.2832,15.0183,5.6135,24.11507192,24115.07192
581.008,-4.995,171.367,-176.2674,14.9943,5.6302,24.16510319,24165.10319
581.439,-5.012,171.084,-176.2516,14.9703,5.6469,24.21513446,24215.13446
581.869,-5.029,170.801,-176.2358,14.9463,5.6636,24.26516573,24265.16573
582.3,-5.046,170.517,-176.22,14.9222,5.6803,24.315197,24315.197
582.732,-5.063,170.233,-176.2042,14.8982,5.697,24.36522827,24365.22827
583.164,-5.08,169.948,-176.1884,14.874,5.7137,24.41525954,24415.25954
583.596,-5.098,169.664,-176.1725,14.8499,5.7305,24.46529081,24465.29081
584.028,-5.115,169.379,-176.1567,14.8258,5.7472,24.51532208,24515.32208
584.461,-5.132,169.094,-176.1409,14.8016,5.764,24.56535335,24565.35335
584.895,-5.149,168.809,-176.125,14.7774,5.7807,24.61538462,24615.38462
585.328,-5.166,168.523,-176.1092,14.7531,5.7975,24.66541588,24665.41588
585.762,-5.183,168.237,-176.0933,14.7289,5.8142,24.71544715,24715.44715
586.197,-5.2,167.951,-176.0775,14.7046,5.831,24.76547842,24765.47842
586.631,-5.218,167.665,-176.0617,14.6803,5.8477,24.81550969,24815.50969
587.066,-5.235,167.379,-176.0458,14.656,5.8645,24.86554096,24865.54096
587.502,-5.252,167.092,-176.0299,14.6316,5.8813,24.91557223,24915.57223
587.937,-5.269,166.805,-176.0141,14.6072,5.8981,24.9656035,24965.6035
588.373,-5.286,166.518,-175.9982,14.5829,5.9148,25.01563477,25015.63477
588.809,-5.304,166.231,-175.9824,14.5584,5.9316,25.06566604,25065.66604
589.246,-5.321,165.944,-175.9665,14.534,5.9484,25.11569731,25115.69731
589.683,-5.338,165.656,-175.9506,14.5096,5.9652,25.16572858,25165.72858
590.12,-5.356,165.369,-175.9348,14.4851,5.982,25.21575985,25215.75985
590.557,-5.373,165.081,-175.9189,14.4606,5.9987,25.26579112,25265.79112
590.994,-5.39,164.793,-175.9031,14.4361,6.0155,25.31582239,25315.82239
591.432,-5.407,164.504,-175.8872,14.4116,6.0323,25.36585366,25365.85366
591.87,-5.425,164.216,-175.8713,14.387,6.0491,25.41588493,25415.88493
592.308,-5.442,163.928,-175.8555,14.3625,6.0659,25.4659162,25465.9162
592.747,-5.459,163.639,-175.8396,14.3379,6.0827,25.51594747,25515.94747
593.185,-5.477,163.35,-175.8238,14.3133,6.0995,25.56597874,25565.97874
593.624,-5.494,163.061,-175.8079,14.2887,6.1162,25.61601001,25616.01001
594.063,-5.512,162.772,-175.792,14.2641,6.133,25.66604128,25666.04128
594.502,-5.529,162.483,-175.7762,14.2394,6.1498,25.71607255,25716.07255
594.942,-5.546,162.194,-175.7604,14.2148,6.1666,25.76610381,25766.10381
595.381,-5.564,161.904,-175.7445,14.1901,6.1833,25.81613508,25816.13508
595.821,-5.581,161.615,-175.7287,14.1654,6.2001,25.86616635,25866.16635
596.261,-5.598,161.325,-175.7128,14.1407,6.2169,25.91619762,25916.19762
596.701,-5.616,161.036,-175.697,14.116,6.2337,25.96622889,25966.22889
597.141,-5.633,160.746,-175.6812,14.0913,6.2504,26.01626016,26016.26016
597.581,-5.651,160.456,-175.6654,14.0666,6.2672,26.06629143,26066.29143
598.021,-5.668,160.166,-175.6495,14.0419,6.2839,26.1163227,26116.3227
598.462,-5.685,159.876,-175.6337,14.0171,6.3007,26.16635397,26166.35397
598.902,-5.703,159.586,-175.6179,13.9924,6.3174,26.21638524,26216.38524
599.343,-5.72,159.296,-175.6021,13.9676,6.3341,26.26641651,26266.41651
599.784,-5.738,159.006,-175.5863,13.9428,6.3509,26.31644778,26316.44778
600.224,-5.755,158.716,-175.5705,13.918,6.3676,26.36647905,26366.47905
600.665,-5.773,158.426,-175.5548,13.8933,6.3843,26.41651032,26416.51032
601.106,-5.79,158.135,-175.539,13.8685,6.401,26.46654159,26466.54159
601.547,-5.807,157.845,-175.5232,13.8437,6.4177,26.51657286,26516.57286
601.988,-5.825,157.555,-175.5075,13.8189,6.4344,26.56660413,26566.60413
602.429,-5.842,157.265,-175.4917,13.794,6.4511,26.6166354,26616.6354
602.869,-5.86,156.974,-175.476,13.7692,6.4678,26.66666667,26666.66667
603.31,-5.877,156.684,-175.4603,13.7444,6.4844,26.71669794,26716.69794
603.751,-5.895,156.394,-175.4445,13.7196,6.5011,26.76672921,26766.72921
604.192,-5.912,156.103,-175.4288,13.6947,6.5177,26.81676048,26816.76048
604.633,-5.929,155.813,-175.4131,13.6699,6.5344,26.86679174,26866.79174
605.074,-5.947,155.523,-175.3974,13.6451,6.551,26.91682301,26916.82301
605.515,-5.964,155.232,-175.3818,13.6202,6.5676,26.96685428,26966.85428
605.956,-5.982,154.942,-175.3661,13.5954,6.5843,27.01688555,27016.88555
606.397,-5.999,154.652,-175.3504,13.5705,6.6009,27.06691682,27066.91682
606.838,-6.017,154.362,-175.3348,13.5456,6.6175,27.11694809,27116.94809
607.279,-6.034,154.071,-175.3191,13.5208,6.6341,27.16697936,27166.97936
607.72,-6.052,153.781,-175.3035,13.4959,6.6506,27.21701063,27217.01063
608.161,-6.069,153.491,-175.2878,13.471,6.6672,27.2670419,27267.0419
608.601,-6.086,153.2,-175.2722,13.4462,6.6838,27.31707317,27317.07317
609.042,-6.104,152.91,-175.2566,13.4213,6.7003,27.36710444,27367.10444
609.483,-6.121,152.62,-175.241,13.3964,6.7169,27.41713571,27417.13571
609.924,-6.139,152.33,-175.2254,13.3715,6.7334,27.46716698,27467.16698
610.365,-6.156,152.039,-175.2098,13.3466,6.7499,27.51719825,27517.19825
610.806,-6.174,151.749,-175.1943,13.3217,6.7665,27.56722952,27567.22952
611.247,-6.191,151.459,-175.1787,13.2968,6.783,27.61726079,27617.26079
611.688,-6.208,151.168,-175.1631,13.2719,6.7995,27.66729206,27667.29206
612.129,-6.226,150.878,-175.1476,13.247,6.816,27.71732333,27717.32333
612.57,-6.243,150.588,-175.1321,13.2221,6.8324,27.7673546,27767.3546
613.011,-6.261,150.297,-175.1165,13.1972,6.8489,27.81738587,27817.38587
613.452,-6.278,150.007,-175.101,13.1722,6.8654,27.86741714,27867.41714
613.893,-6.296,149.717,-175.0855,13.1473,6.8819,27.91744841,27917.44841
614.333,-6.313,149.427,-175.07,13.1224,6.8983,27.96747967,27967.47967
614.774,-6.331,149.136,-175.0545,13.0974,6.9147,28.01751094,28017.51094
615.215,-6.348,148.846,-175.039,13.0725,6.9312,28.06754221,28067.54221
615.656,-6.365,148.556,-175.0235,13.0475,6.9476,28.11757348,28117.57348
616.097,-6.383,148.265,-175.0081,13.0226,6.964,28.16760475,28167.60475
616.538,-6.4,147.975,-174.9926,12.9976,6.9804,28.21763602,28217.63602
616.979,-6.418,147.685,-174.9772,12.9727,6.9968,28.26766729,28267.66729
617.42,-6.435,147.394,-174.9617,12.9477,7.0132,28.31769856,28317.69856
617.861,-6.453,147.104,-174.9463,12.9227,7.0296,28.36772983,28367.72983
618.302,-6.47,146.814,-174.9309,12.8978,7.046,28.4177611,28417.7611
618.743,-6.487,146.524,-174.9154,12.8728,7.0623,28.46779237,28467.79237
619.184,-6.505,146.233,-174.9,12.8478,7.0787,28.51782364,28517.82364
619.625,-6.522,145.943,-174.8846,12.8228,7.095,28.56785491,28567.85491
620.065,-6.54,145.653,-174.8693,12.7978,7.1114,28.61788618,28617.88618
620.506,-6.557,145.362,-174.8539,12.7728,7.1277,28.66791745,28667.91745
620.947,-6.575,145.072,-174.8385,12.7478,7.144,28.71794872,28717.94872
621.388,-6.592,144.782,-174.8231,12.7228,7.1604,28.76797999,28767.97999
621.829,-6.61,144.492,-174.8078,12.6978,7.1767,28.81801126,28818.01126
622.27,-6.627,144.201,-174.7924,12.6728,7.193,28.86804253,28868.04253
622.711,-6.644,143.911,-174.7771,12.6478,7.2092,28.9180738,28918.0738
623.152,-6.662,143.621,-174.7618,12.6228,7.2255,28.96810507,28968.10507
623.593,-6.679,143.33,-174.7465,12.5978,7.2418,29.01813634,29018.13634
624.034,-6.697,143.04,-174.7312,12.5727,7.2581,29.0681676,29068.1676
624.475,-6.714,142.75,-174.7159,12.5477,7.2743,29.11819887,29118.19887
624.916,-6.732,142.459,-174.7006,12.5227,7.2906,29.16823014,29168.23014
625.356,-6.749,142.169,-174.6853,12.4976,7.3068,29.21826141,29218.26141
625.797,-6.766,141.879,-174.67,12.4726,7.323,29.26829268,29268.29268
626.238,-6.784,141.589,-174.6547,12.4475,7.3392,29.31832395,29318.32395
626.679,-6.801,141.298,-174.6395,12.4225,7.3555,29.36835522,29368.35522
627.12,-6.819,141.008,-174.6242,12.3974,7.3717,29.41838649,29418.38649
627.561,-6.836,140.718,-174.609,12.3724,7.3879,29.46841776,29468.41776
628.002,-6.854,140.427,-174.5938,12.3473,7.404,29.51844903,29518.44903
628.443,-6.871,140.137,-174.5786,12.3222,7.4202,29.5684803,29568.4803
628.884,-6.888,139.847,-174.5633,12.2972,7.4364,29.61851157,29618.51157
629.325,-6.906,139.557,-174.5481,12.2721,7.4526,29.66854284,29668.54284
629.766,-6.923,139.266,-174.5329,12.247,7.4687,29.71857411,29718.57411
630.207,-6.941,138.976,-174.5178,12.2219,7.4849,29.76860538,29768.60538
630.648,-6.958,138.686,-174.5026,12.1968,7.501,29.81863665,29818.63665
631.088,-6.976,138.395,-174.4874,12.1717,7.5171,29.86866792,29868.66792
631.529,-6.993,138.105,-174.4722,12.1466,7.5332,29.91869919,29918.69919
631.97,-7.011,137.815,-174.4571,12.1215,7.5494,29.96873046,29968.73046
632.411,-7.028,137.524,-174.4419,12.0964,7.5655,30.01876173,30018.76173
632.852,-7.045,137.234,-174.4268,12.0713,7.5816,30.068793,30068.793
633.293,-7.063,136.944,-174.4117,12.0462,7.5977,30.11882427,30118.82427
633.734,-7.08,136.654,-174.3966,12.0211,7.6137,30.16885553,30168.85553
634.175,-7.098,136.363,-174.3815,11.9959,7.6298,30.2188868,30218.8868
634.616,-7.115,136.073,-174.3664,11.9708,7.6459,30.26891807,30268.91807
635.057,-7.133,135.783,-174.3513,11.9457,7.6619,30.31894934,30318.94934
635.498,-7.15,135.492,-174.3362,11.9205,7.678,30.36898061,30368.98061
635.939,-7.167,135.202,-174.3211,11.8954,7.694,30.41901188,30419.01188
636.38,-7.185,134.912,-174.306,11.8703,7.71,30.46904315,30469.04315
636.82,-7.202,134.621,-174.291,11.8451,7.7261,30.51907442,30519.07442
637.261,-7.22,134.331,-174.2759,11.82,7.7421,30.56910569,30569.10569
637.702,-7.237,134.041,-174.2609,11.7948,7.7581,30.61913696,30619.13696
638.143,-7.255,133.751,-174.2459,11.7696,7.7741,30.66916823,30669.16823
638.584,-7.272,133.46,-174.2308,11.7445,7.7901,30.7191995,30719.1995
639.025,-7.29,133.17,-174.2158,11.7193,7.806,30.76923077,30769.23077
639.466,-7.307,132.88,-174.2008,11.6941,7.822,30.81926204,30819.26204
639.907,-7.324,132.589,-174.1858,11.669,7.838,30.86929331,30869.29331
640.348,-7.342,132.299,-174.1708,11.6438,7.8539,30.91932458,30919.32458
640.789,-7.359,132.009,-174.1559,11.6186,7.8699,30.96935585,30969.35585
641.23,-7.377,131.719,-174.1409,11.5934,7.8858,31.01938712,31019.38712
641.671,-7.394,131.428,-174.1259,11.5682,7.9018,31.06941839,31069.41839
642.111,-7.412,131.138,-174.111,11.543,7.9177,31.11944966,31119.44966
642.552,-7.429,130.848,-174.096,11.5178,7.9336,31.16948093,31169.48093
642.993,-7.446,130.557,-174.0811,11.4926,7.9495,31.2195122,31219.5122
643.434,-7.464,130.267,-174.0662,11.4674,7.9654,31.26954346,31269.54346
643.875,-7.481,129.977,-174.0512,11.4422,7.9813,31.31957473,31319.57473
644.316,-7.499,129.686,-174.0363,11.4169,7.9972,31.369606,31369.606
644.757,-7.516,129.396,-174.0214,11.3917,8.013,31.41963727,31419.63727
645.198,-7.534,129.106,-174.0065,11.3665,8.0289,31.46966854,31469.66854
645.639,-7.551,128.816,-173.9916,11.3413,8.0448,31.51969981,31519.69981
646.08,-7.568,128.525,-173.9768,11.316,8.0606,31.56973108,31569.73108
646.521,-7.586,128.235,-173.9619,11.2908,8.0765,31.61976235,31619.76235
646.962,-7.603,127.945,-173.947,11.2656,8.0923,31.66979362,31669.79362
647.403,-7.621,127.654,-173.9322,11.2403,8.1081,31.71982489,31719.82489
647.843,-7.638,127.364,-173.9173,11.2151,8.1239,31.76985616,31769.85616
648.284,-7.656,127.074,-173.9025,11.1898,8.1398,31.81988743,31819.88743
648.725,-7.673,126.784,-173.8877,11.1645,8.1556,31.8699187,31869.9187
649.166,-7.691,126.493,-173.8728,11.1393,8.1713,31.91994997,31919.94997
649.607,-7.708,126.203,-173.858,11.114,8.1871,31.96998124,31969.98124
650.048,-7.725,125.913,-173.8432,11.0887,8.2029,32.02001251,32020.01251
650.489,-7.743,125.622,-173.8284,11.0635,8.2187,32.07004378,32070.04378
650.93,-7.76,125.332,-173.8136,11.0382,8.2344,32.12007505,32120.07505
651.371,-7.778,125.042,-173.7989,11.0129,8.2502,32.17010632,32170.10632
651.812,-7.795,124.751,-173.7841,10.9876,8.2659,32.22013759,32220.13759
652.253,-7.813,124.461,-173.7693,10.9623,8.2817,32.27016886,32270.16886
652.694,-7.83,124.171,-173.7546,10.937,8.2974,32.32020013,32320.20013
653.135,-7.847,123.881,-173.7398,10.9117,8.3131,32.37023139,32370.23139
653.575,-7.865,123.59,-173.7251,10.8864,8.3288,32.42026266,32420.26266
654.016,-7.882,123.3,-173.7104,10.8611,8.3446,32.47029393,32470.29393
654.457,-7.9,123.01,-173.6957,10.8358,8.3603,32.5203252,32520.3252
654.898,-7.917,122.719,-173.6809,10.8105,8.3759,32.57035647,32570.35647
655.339,-7.935,122.429,-173.6662,10.7852,8.3916,32.62038774,32620.38774
655.78,-7.952,122.139,-173.6515,10.7599,8.4073,32.67041901,32670.41901
656.221,-7.97,121.848,-173.6369,10.7345,8.423,32.72045028,32720.45028
656.662,-7.987,121.558,-173.6222,10.7092,8.4386,32.77048155,32770.48155
657.103,-8.004,121.268,-173.6075,10.6839,8.4543,32.82051282,32820.51282
657.544,-8.022,120.978,-173.5929,10.6585,8.4699,32.87054409,32870.54409
657.985,-8.039,120.687,-173.5782,10.6332,8.4856,32.92057536,32920.57536
658.426,-8.057,120.397,-173.5636,10.6078,8.5012,32.97060663,32970.60663
658.866,-8.074,120.107,-173.5489,10.5825,8.5168,33.0206379,33020.6379
659.307,-8.092,119.816,-173.5343,10.5571,8.5324,33.07066917,33070.66917
659.748,-8.109,119.526,-173.5197,10.5318,8.548,33.12070044,33120.70044
660.189,-8.126,119.236,-173.5051,10.5064,8.5636,33.17073171,33170.73171
660.63,-8.144,118.946,-173.4905,10.481,8.5792,33.22076298,33220.76298
661.071,-8.161,118.655,-173.4759,10.4557,8.5948,33.27079425,33270.79425
661.512,-8.179,118.365,-173.4613,10.4303,8.6103,33.32082552,33320.82552
661.953,-8.196,118.075,-173.4467,10.4049,8.6259,33.37085679,33370.85679
662.394,-8.214,117.784,-173.4321,10.3795,8.6415,33.42088806,33420.88806
662.835,-8.231,117.494,-173.4176,10.3542,8.657,33.47091932,33470.91932
663.276,-8.249,117.204,-173.403,10.3288,8.6726,33.52095059,33520.95059
663.717,-8.266,116.913,-173.3885,10.3034,8.6881,33.57098186,33570.98186
664.158,-8.283,116.623,-173.3739,10.278,8.7036,33.62101313,33621.01313
664.598,-8.301,116.333,-173.3594,10.2526,8.7191,33.6710444,33671.0444
665.039,-8.318,116.043,-173.3449,10.2272,8.7346,33.72107567,33721.07567
665.48,-8.336,115.752,-173.3303,10.2018,8.7501,33.77110694,33771.10694
665.921,-8.353,115.462,-173.3158,10.1764,8.7656,33.82113821,33821.13821
666.362,-8.371,115.172,-173.3013,10.1509,8.7811,33.87116948,33871.16948
666.803,-8.388,114.881,-173.2869,10.1255,8.7966,33.92120075,33921.20075
667.244,-8.405,114.591,-173.2724,10.1001,8.8121,33.97123202,33971.23202
667.685,-8.423,114.301,-173.2579,10.0747,8.8275,34.02126329,34021.26329
668.126,-8.44,114.011,-173.2434,10.0492,8.843,34.07129456,34071.29456
668.567,-8.458,113.72,-173.229,10.0238,8.8584,34.12132583,34121.32583
669.008,-8.475,113.43,-173.2145,9.9984,8.8739,34.1713571,34171.3571
669.449,-8.493,113.14,-173.2001,9.9729,8.8893,34.22138837,34221.38837
669.89,-8.51,112.849,-173.1857,9.9475,8.9047,34.27141964,34271.41964
670.33,-8.527,112.559,-173.1712,9.922,8.9201,34.32145091,34321.45091
