-3.883252219,1.013281245,4.526481956
-3.88147972,1.012759634,4.527705117
-3.893375358,1.02234415,4.527520289
-3.883512661,1.020870143,4.603088931
-3.889528582,1.020825378,4.527760494
-3.888812778,1.015463414,4.52643252
-3.884575303,1.02193227,4.603973765
-3.892606205,1.01708072,4.518820067
-3.875046524,1.017857742,4.526106779
-3.882097651,1.013942232,4.518944278
-3.87847824,1.018705358,4.52869693
-3.882823605,1.016507289,4.603605845
-3.890792584,1.016367571,4.52859741
-3.881941306,1.014537002,4.519573883
-3.880077577,1.014033654,4.528885883
-3.88197454,1.016153526,4.604958653
-3.891577245,1.016795992,4.52055894
-3.885457172,1.014092882,4.761952414
-3.890238835,1.018729121,4.604669043
-3.885317671,1.016300365,4.529252754
-3.883160153,1.016135628,4.528680575
-3.889249456,1.016607137,4.531556193
-3.887408093,1.017059527,4.51885486
-3.894908048,1.02061056,4.59594374
-3.88432555,1.015612776,4.519161268
-3.884636084,1.019347578,4.684131879
-3.887118286,1.016839443,4.51986514
-3.878413953,1.016449463,4.616685325
-3.891101744,1.018024499,4.52269474
-3.889200366,1.018198388,4.520869513
-3.887278829,1.014061758,4.617311213
-3.884575428,1.017260488,4.532869127
-3.889641001,1.020867356,4.608669455
-3.881257979,1.01724273,4.532117259
-3.887638773,1.018037535,4.521916212
-3.893254582,1.01637375,4.59870121
-3.882717816,1.017733405,4.532831973
-3.888354408,1.019039496,4.5344758
-3.878007818,1.016437493,4.543517766
-3.885436102,1.018508358,4.5228462
-3.887292926,1.020932344,4.610167944
-3.881064553,1.017548313,4.534228141
-3.888372383,1.014605973,4.523772812
-3.87419431,1.012023921,4.620293563
-3.883489577,1.014104139,4.535637966
-3.888794638,1.019814585,4.525659438
-3.88653579,1.018542469,4.698635877
-3.88086381,1.01345602,4.770036993
-3.892148688,1.015976336,4.526718202
-3.881318796,1.013807437,4.536139145
-3.879934493,1.013327748,4.531645118
-3.883718568,1.019486168,4.536973185
-3.884112124,1.014806016,4.525266094
-3.881424465,1.014011397,4.537287075
-3.879144713,1.014520865,4.53612813
-3.884392004,1.02030742,4.525047292
-3.881471023,1.019481538,4.535221176
-3.888953921,1.022193331,4.518467894
-3.87891276,1.01855542,4.531344639
-3.878432112,1.014460945,4.52309296
-3.876297193,1.013375137,4.526234962
-3.880016774,1.016757777,4.614693978
-3.888178455,1.016779772,4.516782927
-3.884946244,1.016971941,4.527339027
-3.88395105,1.016384585,3.977458497
-3.88395105,1.016384585,3.977458497
-3.88395105,1.016384585,3.977458497
-3.88395105,1.016384585,3.977458497
-3.88395105,1.016384585,3.977458497
-3.88395105,1.016384585,3.977458497
-3.88395105,1.016384585,3.977458497
-3.88395105,1.016384585,3.977458497
-3.88395105,1.016384585,3.977458497
-3.88395105,1.016384585,3.977458497
-3.88395105,1.016384585,3.977458497
-3.88395105,1.016384585,3.977458497
-3.88395105,1.016384585,3.977458497
-3.88395105,1.016384585,3.977458497
-3.88395105,1.016384585,3.977458497
-3.88395105,1.016384585,3.977458497
-3.88395105,1.016384585,3.977458497
