-4.539920787,0.062394751,3.976428591
-4.54246987,0.071830161,3.98683745
-4.709977259,0.064565438,3.985227031
-4.548107588,0.071553471,3.98257736
-4.548253843,0.061511422,3.993475837
-4.624675742,0.072441131,3.977609525
-4.547820865,0.061170633,3.980142944
-4.543401468,0.069493622,3.974940277
-4.543052544,0.069849517,3.985372324
-4.627178626,0.06087708,3.987075807
-4.624234632,0.070583941,3.982180409
-4.791970235,0.073029665,3.985251983
-4.544845994,0.068364114,3.985008573
-4.549110999,0.068822449,3.987006729
-4.629799632,0.069713975,3.982729589
-4.544800494,0.067514993,3.983791611
-4.543794979,0.058538895,3.986191457
-4.544751607,0.067861976,3.98768274
-4.540919721,0.067003565,3.982206361
-4.625618873,0.068200312,3.978105267
-4.542826256,0.066524928,3.986997586
-4.542079054,0.066186559,3.989436287
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
-3.991600111,0.067059776,3.986898259
