I0,Prv_I0,Write permission,PrvUpdataTime,SysTime,WriteTrjSysTime,WriteTrjCostTime,WriteInterval
11.0,10.0,1.0,273.0,5413.8,5413.8,149.0,1.0
14.0,11.0,0.0,0.0,5572.1,0.0,0.0,0.0
15.0,14.0,0.0,33.0,5605.2,0.0,0.0,0.0
16.0,15.0,0.0,62.0,5634.9,0.0,0.0,0.0
16.0,16.0,0.0,92.0,5664.9,0.0,0.0,0.0
17.0,16.0,0.0,125.0,5697.4,0.0,0.0,0.0
18.0,17.0,0.0,152.0,5724.8,0.0,0.0,0.0
18.0,18.0,0.0,182.0,5754.9,0.0,0.0,0.0
19.0,18.0,0.0,212.0,5785.0,0.0,0.0,0.0
2.0,19.0,1.0,242.0,5815.0,5815.0,132.0,2.0
5.0,2.0,0.0,0.0,5961.8,0.0,0.0,0.0
5.0,5.0,0.0,31.0,5993.4,0.0,0.0,0.0
6.0,5.0,0.0,61.0,6023.2,0.0,0.0,0.0
7.0,6.0,0.0,92.0,6053.9,0.0,0.0,0.0
7.0,7.0,0.0,122.0,6084.0,0.0,0.0,0.0
8.0,7.0,0.0,154.0,6116.1,0.0,0.0,0.0
9.0,8.0,0.0,184.0,6146.2,0.0,0.0,0.0
9.0,9.0,0.0,215.0,6177.3,0.0,0.0,0.0
10.0,9.0,0.0,247.0,6209.3,0.0,0.0,0.0
11.0,10.0,1.0,275.0,6237.3,6237.3,140.0,1.0
14.0,11.0,0.0,0.0,6387.0,0.0,0.0,0.0
14.0,14.0,0.0,30.0,6417.9,0.0,0.0,0.0
15.0,14.0,0.0,60.0,6447.3,0.0,0.0,0.0
16.0,15.0,0.0,95.0,6482.6,0.0,0.0,0.0
16.0,16.0,0.0,122.0,6509.7,0.0,0.0,0.0
17.0,16.0,0.0,152.0,6539.9,0.0,0.0,0.0
18.0,17.0,0.0,187.0,6574.1,0.0,0.0,0.0
18.0,18.0,0.0,219.0,6606.2,0.0,0.0,0.0
19.0,18.0,0.0,246.0,6633.7,0.0,0.0,0.0
2.0,19.0,1.0,281.0,6668.9,6668.9,151.0,2.0
5.0,2.0,0.0,0.0,6825.6,0.0,0.0,0.0
6.0,5.0,0.0,31.0,6857.5,0.0,0.0,0.0
7.0,6.0,0.0,62.0,6887.9,0.0,0.0,0.0
7.0,7.0,0.0,92.0,6918.1,0.0,0.0,0.0
8.0,7.0,0.0,122.0,6948.0,0.0,0.0,0.0
8.0,8.0,0.0,152.0,6978.0,0.0,0.0,0.0
9.0,8.0,0.0,182.0,7008.3,0.0,0.0,0.0
10.0,9.0,0.0,216.0,7041.8,0.0,0.0,0.0
11.0,10.0,1.0,247.0,7073.0,7073.0,141.0,1.0
14.0,11.0,0.0,0.0,7228.0,0.0,0.0,0.0
15.0,14.0,0.0,30.0,7258.1,0.0,0.0,0.0
15.0,15.0,0.0,63.0,7291.8,0.0,0.0,0.0
16.0,15.0,0.0,93.0,7321.5,0.0,0.0,0.0
17.0,16.0,0.0,124.0,7352.1,0.0,0.0,0.0
17.0,17.0,0.0,153.0,7381.6,0.0,0.0,0.0
18.0,17.0,0.0,186.0,7414.0,0.0,0.0,0.0
18.0,18.0,0.0,215.0,7443.2,0.0,0.0,0.0
19.0,18.0,0.0,245.0,7473.9,0.0,0.0,0.0
2.0,19.0,1.0,276.0,7504.0,7504.0,147.0,2.0
5.0,2.0,0.0,0.0,7661.5,0.0,0.0,0.0
6.0,5.0,0.0,29.0,7691.4,0.0,0.0,0.0
6.0,6.0,0.0,60.0,7721.5,0.0,0.0,0.0
7.0,6.0,0.0,91.0,7753.2,0.0,0.0,0.0
