Xx,Xy,Xz,Yx,Yy,Yz,Zx,Zy,Zz,Px,Py,Pz
-0.0,0.001,-0.001,0.001,0.0,-0.0,-0.001,0.0,0.0,-0.82,1.329,1.062
-0.0,0.001,-0.001,0.001,0.0,-0.001,-0.001,0.0,0.0,-1.022,1.718,1.375
-0.0,0.001,-0.001,0.001,0.0,-0.0,-0.001,0.0,0.0,-0.782,1.35,1.082
-0.0,0.001,-0.001,0.001,0.0,-0.0,-0.001,0.0,0.0,-0.763,1.374,1.098
-0.0,0.001,-0.001,0.001,0.0,-0.001,-0.001,0.0,0.0,-0.74,1.382,1.099
-0.0,0.001,-0.001,0.001,0.0,-0.0,-0.001,0.0,0.0,-0.712,1.393,1.13
-0.0,0.001,-0.001,0.001,0.0,-0.001,-0.001,0.0,0.0,-0.807,1.604,1.283
-0.0,0.001,-0.001,0.001,0.0,-0.001,-0.001,0.0,0.0,-0.681,1.424,1.145
-0.0,0.001,-0.001,0.001,0.0,-0.001,-0.001,0.0,0.0,-0.662,1.435,1.146
-0.0,0.002,-0.0,0.001,0.0,-0.0,-0.001,0.0,0.0,-0.683,1.562,1.328
-0.0,0.001,-0.0,0.001,0.0,-0.001,-0.001,0.0,0.0,-0.622,1.467,1.182
-0.0,0.001,-0.001,0.001,0.0,-0.001,-0.001,0.001,0.0,-0.688,1.687,1.35
-0.0,0.001,-0.0,0.001,0.0,-0.001,-0.001,0.0,0.0,-0.578,1.483,1.203
-0.0,0.001,-0.0,0.001,0.0,-0.001,-0.001,0.001,0.0,-0.557,1.503,1.207
-0.0,0.001,-0.0,0.001,0.0,-0.001,-0.001,0.001,0.0,-0.532,1.507,1.228
-0.0,0.001,-0.0,0.001,0.0,-0.001,-0.001,0.001,0.0,-0.51,1.517,1.229
-0.0,0.001,-0.0,0.001,0.001,-0.001,-0.001,0.001,0.0,-0.564,1.757,1.428
-0.0,0.001,-0.0,0.001,0.0,-0.001,-0.001,0.001,0.0,-0.466,1.537,1.252
-0.0,0.001,-0.0,0.001,0.0,-0.001,-0.001,0.001,0.0,-0.445,1.554,1.276
-0.0,0.002,-0.0,0.002,0.001,-0.001,-0.001,0.001,0.0,-0.597,2.216,1.83
-0.0,0.001,-0.0,0.001,0.0,-0.001,-0.001,0.001,0.0,-0.383,1.562,1.308
-0.0,0.001,-0.0,0.001,0.0,-0.001,-0.001,0.001,0.0,-0.37,1.582,1.312
-0.0,0.002,-0.0,0.001,0.001,-0.001,-0.001,0.001,0.0,-0.398,1.813,1.498
-0.0,0.001,-0.0,0.001,0.0,-0.001,-0.001,0.001,0.0,-0.318,1.59,1.323
-0.0,0.001,-0.0,0.001,0.0,-0.001,-0.001,0.001,0.0,-0.288,1.61,1.336
-0.0,0.002,0.0,0.002,0.001,-0.001,-0.001,0.001,0.0,-0.3,1.835,1.557
-0.0,0.001,0.0,0.001,0.0,-0.001,-0.0,0.001,0.0,-0.232,1.625,1.378
-0.0,0.002,0.0,0.002,0.0,-0.001,-0.0,0.001,0.0,-0.245,1.849,1.571
-0.0,0.001,0.0,0.001,0.0,-0.001,-0.0,0.001,0.0,-0.192,1.629,1.392
-0.0,0.001,0.0,0.001,0.0,-0.001,-0.0,0.001,0.0,-0.163,1.628,1.402
-0.0,0.001,0.0,0.001,0.0,-0.001,-0.0,0.001,0.0,-0.13,1.629,1.411
-0.0,0.001,0.0,0.001,0.0,-0.001,-0.0,0.001,0.0,-0.103,1.641,1.423
-0.0,0.002,0.001,0.002,0.0,-0.001,0.0,0.001,0.0,0.006,1.766,1.679
-0.0,0.001,0.0,0.001,0.0,-0.001,-0.0,0.001,0.0,-0.04,1.64,1.457
-0.0,0.002,0.0,0.002,0.0,-0.001,-0.0,0.001,0.0,-0.023,1.873,1.674
-0.0,0.001,0.0,0.001,0.0,-0.001,-0.0,0.001,0.0,0.003,1.658,1.46
-0.0,0.002,0.001,0.002,0.0,-0.001,0.0,0.001,0.0,0.107,1.775,1.705
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013,0.025,0.015
